entity,score,index,word,start,end
LABEL_1,0.5009273,3,",",13,14
LABEL_1,0.5438089,4,com,15,18
LABEL_0,0.6126136,5,o,19,20
LABEL_0,0.5204618,6,objeƟvo,21,28
LABEL_1,0.51890635,7,de,29,31
LABEL_0,0.52785,8,apresentar,32,42
LABEL_0,0.6386107,9,o,43,44
LABEL_0,0.5305916,10,quanƟtaƟvo,45,55
LABEL_1,0.5099719,11,de,56,58
LABEL_1,0.5373339,12,Pres,59,63
LABEL_1,0.51717734,13,##tadoras,63,70
LABEL_0,0.553074,14,que,71,74
LABEL_0,0.64016575,15,realizaram,75,85
LABEL_0,0.6058062,16,a,86,87
LABEL_0,0.66153055,17,assinatura,88,98
LABEL_0,0.70089215,18,do,99,101
LABEL_0,0.6901528,19,termo,102,107
LABEL_0,0.6018784,20,adiƟvo,108,114
LABEL_0,0.7490881,21,ao,115,117
LABEL_0,0.70654684,22,contrato,118,126
LABEL_0,0.52912575,23,de,127,129
LABEL_0,0.64493334,24,adesão,130,136
LABEL_0,0.64310837,25,à,137,138
LABEL_0,0.54305696,26,Porta,139,144
LABEL_0,0.64158595,27,##bilidade,144,152
LABEL_0,0.5369567,28,Num,153,156
LABEL_0,0.62324286,29,##érica,156,161
LABEL_1,0.51413244,30,",",161,162
LABEL_0,0.6765276,31,contemp,164,171
LABEL_0,0.7574772,32,##lando,171,176
LABEL_0,0.6363405,33,a,178,179
LABEL_0,0.6518508,34,inclusão,181,189
LABEL_0,0.6351984,35,das,191,194
LABEL_0,0.6532497,36,cláus,196,201
LABEL_0,0.69801587,37,##ulas,201,205
LABEL_0,0.51769906,38,de,207,209
LABEL_0,0.62269527,39,Proteção,211,219
LABEL_0,0.5144839,40,e,221,222
LABEL_0,0.59258336,41,Pri,224,227
LABEL_0,0.61894137,42,##va,227,229
LABEL_0,0.57240236,43,##cidade,229,235
LABEL_1,0.557022,44,de,237,239
LABEL_0,0.5586724,45,Dados,241,246
LABEL_1,0.5064592,46,na,248,250
LABEL_0,0.5486101,47,Porta,251,256
LABEL_0,0.6777675,48,##bilidade,256,264
LABEL_0,0.537868,49,.,264,265
LABEL_0,0.6155129,50,3,266,267
LABEL_0,0.5991905,51,.,267,268
LABEL_0,0.5589959,52,7,268,269
LABEL_0,0.5919146,53,.,269,270
LABEL_1,0.55502903,54,Em,271,273
LABEL_0,0.5637048,55,31,274,276
LABEL_0,0.51963824,56,de,277,279
LABEL_0,0.5321144,57,maio,280,284
LABEL_1,0.5437956,58,de,285,287
LABEL_1,0.53658426,59,202,288,291
LABEL_1,0.5453277,60,##2,291,292
LABEL_1,0.5079933,61,",",292,293
LABEL_0,0.55324847,62,por,294,297
LABEL_0,0.59960604,63,intermédio,298,308
LABEL_0,0.65035915,64,do,309,311
LABEL_0,0.55031717,65,O,312,313
LABEL_1,0.51313514,66,##İ,313,314
LABEL_0,0.5591127,67,##cio,314,317
LABEL_0,0.5690253,68,Circu,318,323
LABEL_0,0.67455316,69,##lar,323,326
LABEL_1,0.5107691,70,n,327,328
LABEL_0,0.53846544,71,.,328,329
LABEL_0,0.5283904,72,º,329,330
LABEL_0,0.52621883,73,43,331,333
LABEL_0,0.59957016,74,##4,333,334
LABEL_0,0.5459626,75,/,334,335
LABEL_1,0.5899591,76,202,335,338
LABEL_1,0.5601021,77,##2,338,339
LABEL_0,0.5431633,78,/,339,340
LABEL_0,0.5724276,79,CO,340,342
LABEL_0,0.6229613,80,##GE,342,344
LABEL_0,0.53768474,81,/,344,345
LABEL_0,0.5239311,82,SC,345,347
LABEL_0,0.6075446,83,##O,347,348
LABEL_1,0.5271122,84,-,348,349
LABEL_0,0.6000421,85,AN,350,352
LABEL_0,0.5482761,86,##AT,352,354
LABEL_0,0.5514343,87,##EL,354,356
LABEL_1,0.51265574,88,",",356,357
LABEL_0,0.5388312,89,(,358,359
LABEL_0,0.53625536,90,SE,359,361
LABEL_0,0.60190123,91,##I,361,362
LABEL_1,0.61940396,92,n,363,364
LABEL_0,0.53093314,93,.,364,365
LABEL_0,0.5178833,94,º,365,366
LABEL_0,0.6938504,95,85,367,369
LABEL_0,0.6232217,96,##05,369,371
LABEL_0,0.53275174,97,##65,371,373
LABEL_0,0.5226487,98,##6,373,374
LABEL_1,0.5383766,99,),374,375
LABEL_1,0.51849294,100,esta,376,380
LABEL_0,0.66234374,101,Agência,381,388
LABEL_0,0.6405265,102,noƟﬁcou,389,396
LABEL_1,0.50306565,103,novamente,397,406
LABEL_0,0.53788215,104,as,408,410
LABEL_1,0.5013546,105,pres,411,415
LABEL_1,0.5507567,106,##tadoras,415,422
LABEL_1,0.5432869,107,ine,423,426
LABEL_0,0.50505304,108,##r,426,427
LABEL_1,0.5569263,109,##tes,427,430
LABEL_0,0.54395854,110,",",430,431
LABEL_0,0.52013236,111,raƟﬁcando,432,441
LABEL_0,0.5732806,112,a,442,443
LABEL_0,0.5932643,113,necessidade,444,455
LABEL_1,0.53914016,114,de,456,458
LABEL_0,0.5199964,115,provid,459,465
LABEL_0,0.6117175,116,##ências,465,471
LABEL_0,0.50078833,117,.,471,472
LABEL_0,0.5559439,118,3,473,474
LABEL_0,0.55291665,119,.,474,475
LABEL_0,0.52551925,120,8,475,476
LABEL_0,0.56231624,121,.,476,477
LABEL_1,0.51781523,122,E,478,479
LABEL_1,0.5724364,123,por,481,484
LABEL_0,0.5237055,124,ﬁm,486,488
LABEL_1,0.55480504,125,",",488,489
LABEL_0,0.5280913,126,no,491,493
LABEL_1,0.6711635,127,dia,495,498
LABEL_0,0.66303957,128,15,501,503
LABEL_0,0.50913036,129,de,505,507
LABEL_0,0.5292257,130,julho,509,514
LABEL_1,0.56369334,131,de,516,518
LABEL_1,0.5459069,132,202,520,523
LABEL_1,0.5485456,133,##2,523,524
LABEL_1,0.55335045,134,",",524,525
LABEL_0,0.5351871,135,foi,528,531
LABEL_0,0.63243264,136,realizada,533,542
LABEL_1,0.57861394,137,outra,544,549
LABEL_0,0.5836737,138,reunião,551,558
LABEL_0,0.58533615,139,com,560,563
LABEL_0,0.6274275,140,os,565,567
LABEL_0,0.63320756,141,representantes,568,582
LABEL_1,0.51671904,142,da,583,585
LABEL_0,0.5458481,143,AB,586,588
LABEL_0,0.5464054,144,##R,588,589
LABEL_0,0.542413,145,Tele,590,594
LABEL_0,0.6570188,146,##com,594,597
LABEL_0,0.6192318,147,juntamente,598,608
LABEL_0,0.5143618,148,com,609,612
LABEL_0,0.59786344,149,alguns,613,619
LABEL_0,0.6144245,150,membros,620,627
LABEL_1,0.6284333,151,desta,628,633
LABEL_0,0.67653763,152,Agência,634,641
LABEL_1,0.5341263,153,",",641,642
LABEL_1,0.5072853,154,com,643,646
LABEL_0,0.65133655,155,o,647,648
LABEL_0,0.5468689,156,objeƟvo,649,656
LABEL_0,0.51767963,157,de,657,659
LABEL_0,0.7378002,158,acompanhar,660,670
LABEL_0,0.6381438,159,as,671,673
LABEL_0,0.64018375,160,etapas,674,680
LABEL_0,0.58323914,161,de,681,683
LABEL_0,0.5447488,162,bloqueio,684,692
LABEL_0,0.6389153,163,##s,692,693
LABEL_1,0.57621086,164,das,694,697
LABEL_0,0.5178712,165,Pres,698,702
LABEL_1,0.52875745,166,##tadoras,702,709
LABEL_0,0.6162835,167,e,710,711
LABEL_1,0.5250768,168,próximos,712,720
LABEL_0,0.5299317,169,passos,721,727
LABEL_0,0.5375417,170,.,727,728
LABEL_1,0.6378083,171,Da,729,731
LABEL_0,0.6426482,172,An,732,734
LABEL_0,0.64586985,173,##álise,734,739
LABEL_0,0.55676574,174,3,740,741
LABEL_0,0.5315321,175,.,741,742
LABEL_0,0.5052236,176,9,742,743
LABEL_0,0.58292735,177,.,743,744
LABEL_1,0.51126283,178,Trata,745,750
LABEL_0,0.56767136,179,-,750,751
LABEL_0,0.5355621,180,se,751,753
LABEL_0,0.5301694,181,de,754,756
LABEL_0,0.5713009,182,Processo,757,765
LABEL_0,0.5464074,183,de,766,768
LABEL_0,0.6071093,184,Ac,769,771
LABEL_0,0.5914191,185,##om,771,773
LABEL_1,0.51318616,186,##panha,773,778
LABEL_0,0.58857876,187,##mento,778,783
LABEL_0,0.5129779,188,e,784,785
LABEL_0,0.58515763,189,Controle,786,794
LABEL_0,0.678392,190,insta,795,800
LABEL_0,0.7267988,191,##urado,800,805
LABEL_1,0.5276279,192,nos,806,809
LABEL_1,0.5108541,193,termos,810,816
LABEL_0,0.5593683,194,do,817,819
LABEL_0,0.6420183,195,art,820,823
LABEL_1,0.5212186,196,.,823,824
LABEL_0,0.622998,197,79,825,827
LABEL_0,0.6736446,198,do,828,830
LABEL_0,0.5708309,199,Regimento,831,840
LABEL_0,0.53653926,200,Inter,841,846
LABEL_0,0.5831611,201,##no,846,848
LABEL_1,0.5817595,202,da,849,851
LABEL_0,0.50934124,203,Ana,852,855
LABEL_1,0.5225793,204,##tel,855,858
LABEL_1,0.6018799,205,",",858,859
LABEL_0,0.5449437,206,aprovado,860,868
LABEL_1,0.58432865,207,pela,869,873
LABEL_0,0.59400547,208,Resolução,874,883
LABEL_1,0.6168415,209,n,885,886
LABEL_0,0.51989865,210,.,886,887
LABEL_1,0.5251441,211,º,887,888
LABEL_0,0.6356345,212,61,889,891
LABEL_1,0.5085719,213,##2,891,892
LABEL_1,0.55877995,214,",",892,893
LABEL_1,0.5981557,215,de,894,896
LABEL_1,0.52069193,216,29,897,899
LABEL_1,0.55968773,217,de,900,902
LABEL_1,0.5080221,218,abril,903,908
LABEL_1,0.6410946,219,de,909,911
LABEL_1,0.5943394,220,2013,912,916
LABEL_1,0.5011324,221,(,917,918
LABEL_1,0.50114495,222,R,918,919
LABEL_0,0.54115236,223,##I,919,920
LABEL_1,0.58736575,224,-,920,921
LABEL_1,0.5112791,225,Ana,921,924
LABEL_1,0.54151636,226,##tel,924,927
LABEL_1,0.6231218,227,),927,928
LABEL_1,0.5793057,228,",",928,929
LABEL_0,0.58846265,229,cuja,930,934
LABEL_0,0.61313665,230,ﬁnalidade,936,945
LABEL_0,0.5112606,231,é,947,948
LABEL_0,0.72106254,232,subsidi,950,957
LABEL_0,0.65932137,233,##ar,957,959
LABEL_0,0.52262056,234,a,961,962
LABEL_0,0.6814275,235,Agência,964,971
LABEL_0,0.5686505,236,com,973,976
LABEL_0,0.70779717,237,informações,978,989
LABEL_0,0.5401489,1,desta,0,5
LABEL_1,0.5523915,2,Agência,6,13
LABEL_0,0.6044633,3,",",13,14
LABEL_1,0.5127989,4,com,15,18
LABEL_1,0.68479174,5,o,19,20
LABEL_1,0.5870958,6,objeƟvo,21,28
LABEL_0,0.5167882,7,de,29,31
LABEL_1,0.5232932,8,apresentar,32,42
LABEL_1,0.58370775,9,o,43,44
LABEL_1,0.6108182,10,quanƟtaƟvo,45,55
LABEL_1,0.5330738,11,de,56,58
LABEL_1,0.57747185,12,Pres,59,63
LABEL_0,0.683814,13,##tadoras,63,70
LABEL_1,0.5659826,14,que,71,74
LABEL_1,0.5197297,15,realizaram,75,85
LABEL_1,0.5833788,16,a,86,87
LABEL_1,0.5645758,17,assinatura,88,98
LABEL_1,0.50929826,18,do,99,101
LABEL_1,0.52216035,19,termo,102,107
LABEL_1,0.5205354,20,adiƟvo,108,114
LABEL_0,0.5683117,21,ao,115,117
LABEL_1,0.5142727,22,contrato,118,126
LABEL_1,0.52242756,23,de,127,129
LABEL_0,0.5429434,24,adesão,130,136
LABEL_0,0.5711087,25,à,137,138
LABEL_1,0.6036508,26,Porta,139,144
LABEL_0,0.51748765,27,##bilidade,144,152
LABEL_0,0.50182176,28,Num,153,156
LABEL_0,0.50303084,29,##érica,156,161
LABEL_0,0.56480855,30,",",161,162
LABEL_0,0.51425076,31,contemp,164,171
LABEL_1,0.51176363,32,##lando,171,176
LABEL_1,0.5637643,33,a,178,179
LABEL_1,0.5567538,34,inclusão,181,189
LABEL_0,0.5201626,35,das,191,194
LABEL_1,0.58612925,36,cláus,196,201
LABEL_1,0.5332244,37,##ulas,201,205
LABEL_1,0.549623,38,de,207,209
LABEL_1,0.6820243,39,Proteção,211,219
LABEL_0,0.52103746,40,e,221,222
LABEL_1,0.70715535,41,Pri,224,227
LABEL_1,0.7326462,42,##va,227,229
LABEL_1,0.5981377,43,##cidade,229,235
LABEL_1,0.5651887,44,de,237,239
LABEL_1,0.6641172,45,Dados,241,246
LABEL_0,0.5864922,46,na,248,250
LABEL_1,0.59187317,47,Porta,251,256
LABEL_1,0.5177656,48,##bilidade,256,264
LABEL_0,0.5415024,49,.,264,265
LABEL_0,0.7370482,50,3,266,267
LABEL_0,0.5131477,51,.,267,268
LABEL_0,0.64407164,52,7,268,269
LABEL_0,0.5237232,53,.,269,270
LABEL_1,0.5096589,54,Em,271,273
LABEL_1,0.67550254,55,31,274,276
LABEL_1,0.6374598,56,de,277,279
LABEL_0,0.6067767,57,maio,280,284
LABEL_0,0.555737,58,de,285,287
LABEL_0,0.6167776,59,202,288,291
LABEL_0,0.62172836,60,##2,291,292
LABEL_0,0.55502456,61,",",292,293
LABEL_1,0.60629874,62,por,294,297
LABEL_0,0.5002809,63,intermédio,298,308
LABEL_1,0.5056548,64,do,309,311
LABEL_0,0.5259259,65,O,312,313
LABEL_1,0.59575117,66,##İ,313,314
LABEL_0,0.5690514,67,##cio,314,317
LABEL_1,0.57956946,68,Circu,318,323
LABEL_0,0.5108033,69,##lar,323,326
LABEL_0,0.5006059,70,n,327,328
LABEL_1,0.57674396,71,.,328,329
LABEL_0,0.5340589,72,º,329,330
LABEL_0,0.5005561,73,43,331,333
LABEL_1,0.5246072,74,##4,333,334
LABEL_0,0.52139664,75,/,334,335
LABEL_0,0.5566677,76,202,335,338
LABEL_0,0.5993833,77,##2,338,339
LABEL_0,0.5820463,78,/,339,340
LABEL_0,0.5347707,79,CO,340,342
LABEL_0,0.5154587,80,##GE,342,344
LABEL_0,0.58822393,81,/,344,345
LABEL_0,0.5849595,82,SC,345,347
LABEL_1,0.50183374,83,##O,347,348
LABEL_0,0.5823202,84,-,348,349
LABEL_0,0.5706486,85,AN,350,352
LABEL_0,0.55462295,86,##AT,352,354
LABEL_0,0.64754933,87,##EL,354,356
LABEL_0,0.55663186,88,",",356,357
LABEL_0,0.6072373,89,(,358,359
LABEL_1,0.5346735,90,SE,359,361
LABEL_1,0.54001933,91,##I,361,362
LABEL_0,0.5920156,92,n,363,364
LABEL_1,0.5548077,93,.,364,365
LABEL_0,0.58783156,94,º,365,366
LABEL_0,0.5157416,95,85,367,369
LABEL_1,0.51386744,96,##05,369,371
LABEL_0,0.5841427,97,##65,371,373
LABEL_0,0.5287602,98,##6,373,374
LABEL_0,0.5724492,99,),374,375
LABEL_0,0.56224096,100,esta,376,380
LABEL_1,0.556404,101,Agência,381,388
LABEL_1,0.5938172,102,noƟﬁcou,389,396
LABEL_1,0.57292247,103,novamente,397,406
LABEL_1,0.5847223,104,as,408,410
LABEL_1,0.53374213,105,pres,411,415
LABEL_0,0.6897145,106,##tadoras,415,422
LABEL_0,0.5279052,107,ine,423,426
LABEL_1,0.6963887,108,##r,426,427
LABEL_0,0.55311775,109,##tes,427,430
LABEL_0,0.5690514,110,",",430,431
LABEL_0,0.5512033,111,raƟﬁcando,432,441
LABEL_0,0.51716316,112,a,442,443
LABEL_1,0.5546639,113,necessidade,444,455
LABEL_1,0.6270991,114,de,456,458
LABEL_1,0.70880383,115,provid,459,465
LABEL_1,0.52396584,116,##ências,465,471
LABEL_0,0.52543736,117,.,471,472
LABEL_0,0.70695245,118,3,473,474
LABEL_0,0.5007817,119,.,474,475
LABEL_1,0.52716905,120,8,475,476
LABEL_0,0.52111274,121,.,476,477
LABEL_0,0.56083935,122,E,478,479
LABEL_1,0.50743234,123,por,481,484
LABEL_1,0.5373462,124,ﬁm,486,488
LABEL_0,0.57226926,125,",",488,489
LABEL_1,0.5500747,126,no,491,493
LABEL_1,0.57162803,127,dia,495,498
LABEL_1,0.513615,128,15,501,503
LABEL_1,0.6493374,129,de,505,507
LABEL_0,0.51987916,130,julho,509,514
LABEL_0,0.5326795,131,de,516,518
LABEL_0,0.58946145,132,202,520,523
LABEL_0,0.5995176,133,##2,523,524
LABEL_0,0.5217681,134,",",524,525
LABEL_1,0.60342216,135,foi,528,531
LABEL_1,0.6360973,136,realizada,533,542
LABEL_0,0.553949,137,outra,544,549
LABEL_1,0.5345276,138,reunião,551,558
LABEL_0,0.50016314,139,com,560,563
LABEL_1,0.5994472,140,os,565,567
LABEL_1,0.6225836,141,representantes,568,582
LABEL_0,0.60927874,142,da,583,585
LABEL_1,0.56767905,143,AB,586,588
LABEL_0,0.5444248,144,##R,588,589
LABEL_0,0.5003118,145,Tele,590,594
LABEL_0,0.5997262,146,##com,594,597
LABEL_1,0.57366395,147,juntamente,598,608
LABEL_1,0.52723205,148,com,609,612
LABEL_1,0.51764625,149,alguns,613,619
LABEL_1,0.6404479,150,membros,620,627
LABEL_0,0.5462207,151,desta,628,633
LABEL_1,0.56945896,152,Agência,634,641
LABEL_0,0.62639135,153,",",641,642
LABEL_0,0.54843813,154,com,643,646
LABEL_1,0.65432775,155,o,647,648
LABEL_1,0.5867025,156,objeƟvo,649,656
LABEL_1,0.5026539,157,de,657,659
LABEL_1,0.5040949,158,acompanhar,660,670
LABEL_1,0.5984121,159,as,671,673
LABEL_1,0.53741515,160,etapas,674,680
LABEL_1,0.54966617,161,de,681,683
LABEL_1,0.719954,162,bloqueio,684,692
LABEL_1,0.59475434,163,##s,692,693
LABEL_0,0.5258371,164,das,694,697
LABEL_1,0.6198332,165,Pres,698,702
LABEL_0,0.6623875,166,##tadoras,702,709
LABEL_0,0.5801947,167,e,710,711
LABEL_1,0.5456829,168,próximos,712,720
LABEL_1,0.5664459,169,passos,721,727
LABEL_0,0.5384044,170,.,727,728
LABEL_0,0.5732138,171,Da,729,731
LABEL_1,0.5534913,172,An,732,734
LABEL_1,0.5312258,173,##álise,734,739
LABEL_0,0.729902,174,3,740,741
LABEL_1,0.5333449,175,.,741,742
LABEL_1,0.51560926,176,9,742,743
LABEL_1,0.52052546,177,.,743,744
LABEL_1,0.56758523,178,Trata,745,750
LABEL_1,0.67496395,179,-,750,751
LABEL_1,0.53133225,180,se,751,753
LABEL_1,0.52670556,181,de,754,756
LABEL_1,0.64572865,182,Processo,757,765
LABEL_1,0.6297189,183,de,766,768
LABEL_1,0.6505921,184,Ac,769,771
LABEL_1,0.5759459,185,##om,771,773
LABEL_1,0.65599346,186,##panha,773,778
LABEL_1,0.5965172,187,##mento,778,783
LABEL_0,0.52431434,188,e,784,785
LABEL_1,0.64409965,189,Controle,786,794
LABEL_1,0.5186421,190,insta,795,800
LABEL_1,0.57605857,191,##urado,800,805
LABEL_1,0.5571291,192,nos,806,809
LABEL_1,0.63260967,193,termos,810,816
LABEL_0,0.5244675,194,do,817,819
LABEL_0,0.5321348,195,art,820,823
LABEL_0,0.53932166,196,.,823,824
LABEL_1,0.51277167,197,79,825,827
LABEL_1,0.524635,198,do,828,830
LABEL_1,0.65227735,199,Regimento,831,840
LABEL_1,0.6114192,200,Inter,841,846
LABEL_1,0.6367206,201,##no,846,848
LABEL_0,0.5708914,202,da,849,851
LABEL_1,0.6278921,203,Ana,852,855
LABEL_0,0.6994576,204,##tel,855,858
LABEL_0,0.58751374,205,",",858,859
LABEL_0,0.5559499,206,aprovado,860,868
LABEL_0,0.52018815,207,pela,869,873
LABEL_0,0.55985045,208,Resolução,874,883
LABEL_1,0.50111717,209,n,885,886
LABEL_1,0.5381273,210,.,886,887
LABEL_1,0.5033188,211,º,887,888
LABEL_0,0.58592343,212,61,889,891
LABEL_1,0.51389474,213,##2,891,892
LABEL_0,0.5896564,214,",",892,893
LABEL_1,0.53311825,215,de,894,896
LABEL_1,0.5195439,216,29,897,899
LABEL_1,0.5732463,217,de,900,902
LABEL_0,0.5580352,218,abril,903,908
LABEL_1,0.52742577,219,de,909,911
LABEL_0,0.5626323,220,2013,912,916
LABEL_0,0.62065715,221,(,917,918
LABEL_1,0.52671516,222,R,918,919
LABEL_1,0.5436229,223,##I,919,920
LABEL_0,0.5681511,224,-,920,921
LABEL_1,0.545258,225,Ana,921,924
LABEL_0,0.71083254,226,##tel,924,927
LABEL_1,0.51117903,227,),927,928
LABEL_0,0.55143374,228,",",928,929
LABEL_0,0.5417663,229,cuja,930,934
LABEL_1,0.59956557,230,ﬁnalidade,936,945
LABEL_0,0.525237,231,é,947,948
LABEL_1,0.5972796,232,subsidi,950,957
LABEL_1,0.64341205,233,##ar,957,959
LABEL_1,0.5353984,234,a,961,962
LABEL_1,0.60603184,235,Agência,964,971
LABEL_1,0.52385086,236,com,973,976
LABEL_1,0.6427605,237,informações,978,989
LABEL_1,0.6031441,1,desta,0,5
LABEL_0,0.6825502,2,Agência,6,13
LABEL_0,0.5134616,3,",",13,14
LABEL_1,0.5937843,4,com,15,18
LABEL_1,0.50356066,5,o,19,20
LABEL_1,0.5801258,6,objeƟvo,21,28
LABEL_1,0.59521323,7,de,29,31
LABEL_1,0.6195412,8,apresentar,32,42
LABEL_1,0.52610916,9,o,43,44
LABEL_1,0.5529145,10,quanƟtaƟvo,45,55
LABEL_1,0.6518837,11,de,56,58
LABEL_0,0.5635972,12,Pres,59,63
LABEL_0,0.5495722,13,##tadoras,63,70
LABEL_0,0.559483,14,que,71,74
LABEL_0,0.5056322,15,realizaram,75,85
LABEL_0,0.6319405,16,a,86,87
LABEL_1,0.5590317,17,assinatura,88,98
LABEL_1,0.5756915,18,do,99,101
LABEL_0,0.5348412,19,termo,102,107
LABEL_1,0.5003525,20,adiƟvo,108,114
LABEL_1,0.55878896,21,ao,115,117
LABEL_0,0.5176768,22,contrato,118,126
LABEL_1,0.621026,23,de,127,129
LABEL_0,0.5397722,24,adesão,130,136
LABEL_0,0.5296482,25,à,137,138
LABEL_0,0.50388783,26,Porta,139,144
LABEL_0,0.58166504,27,##bilidade,144,152
LABEL_1,0.5272365,28,Num,153,156
LABEL_0,0.58142865,29,##érica,156,161
LABEL_1,0.5850036,30,",",161,162
LABEL_1,0.5372669,31,contemp,164,171
LABEL_1,0.62929153,32,##lando,171,176
LABEL_0,0.5998165,33,a,178,179
LABEL_1,0.6700042,34,inclusão,181,189
LABEL_1,0.52409846,35,das,191,194
LABEL_0,0.5712252,36,cláus,196,201
LABEL_1,0.5937161,37,##ulas,201,205
LABEL_1,0.67035085,38,de,207,209
LABEL_1,0.66897374,39,Proteção,211,219
LABEL_1,0.5236693,40,e,221,222
LABEL_1,0.6455114,41,Pri,224,227
LABEL_0,0.5058881,42,##va,227,229
LABEL_1,0.60288507,43,##cidade,229,235
LABEL_1,0.7094859,44,de,237,239
LABEL_0,0.5807259,45,Dados,241,246
LABEL_1,0.5301758,46,na,248,250
LABEL_0,0.52043796,47,Porta,251,256
LABEL_0,0.5725512,48,##bilidade,256,264
LABEL_1,0.5677808,49,.,264,265
LABEL_1,0.55070776,50,3,266,267
LABEL_0,0.50045586,51,.,267,268
LABEL_0,0.537375,52,7,268,269
LABEL_0,0.5527578,53,.,269,270
LABEL_0,0.5594103,54,Em,271,273
LABEL_1,0.6024363,55,31,274,276
LABEL_1,0.5248956,56,de,277,279
LABEL_0,0.64743,57,maio,280,284
LABEL_1,0.5278397,58,de,285,287
LABEL_0,0.5174583,59,202,288,291
LABEL_0,0.52083355,60,##2,291,292
LABEL_0,0.5762668,61,",",292,293
LABEL_1,0.5722912,62,por,294,297
LABEL_0,0.66851056,63,intermédio,298,308
LABEL_1,0.6142036,64,do,309,311
LABEL_1,0.503879,65,O,312,313
LABEL_0,0.5058678,66,##İ,313,314
LABEL_0,0.5238243,67,##cio,314,317
LABEL_0,0.5418284,68,Circu,318,323
LABEL_1,0.59131515,69,##lar,323,326
LABEL_1,0.51598805,70,n,327,328
LABEL_1,0.51523966,71,.,328,329
LABEL_1,0.6308124,72,º,329,330
LABEL_0,0.5479842,73,43,331,333
LABEL_1,0.6518054,74,##4,333,334
LABEL_0,0.51097906,75,/,334,335
LABEL_1,0.5320573,76,202,335,338
LABEL_1,0.58106214,77,##2,338,339
LABEL_0,0.5856583,78,/,339,340
LABEL_1,0.5034954,79,CO,340,342
LABEL_0,0.61632997,80,##GE,342,344
LABEL_0,0.6111251,81,/,344,345
LABEL_1,0.52514136,82,SC,345,347
LABEL_0,0.61790556,83,##O,347,348
LABEL_0,0.62435234,84,-,348,349
LABEL_0,0.5505597,85,AN,350,352
LABEL_1,0.64938945,86,##AT,352,354
LABEL_1,0.54236853,87,##EL,354,356
LABEL_0,0.58058894,88,",",356,357
LABEL_0,0.5066066,89,(,358,359
LABEL_0,0.5694759,90,SE,359,361
LABEL_1,0.51209044,91,##I,361,362
LABEL_1,0.53127605,92,n,363,364
LABEL_1,0.50805336,93,.,364,365
LABEL_1,0.6612542,94,º,365,366
LABEL_1,0.62184536,95,85,367,369
LABEL_1,0.5175645,96,##05,369,371
LABEL_0,0.5634228,97,##65,371,373
LABEL_1,0.538986,98,##6,373,374
LABEL_0,0.56959534,99,),374,375
LABEL_0,0.5273172,100,esta,376,380
LABEL_0,0.65483284,101,Agência,381,388
LABEL_0,0.54207253,102,noƟﬁcou,389,396
LABEL_0,0.601434,103,novamente,397,406
LABEL_0,0.5577041,104,as,408,410
LABEL_0,0.5444472,105,pres,411,415
LABEL_0,0.50293016,106,##tadoras,415,422
LABEL_0,0.55947626,107,ine,423,426
LABEL_1,0.5824626,108,##r,426,427
LABEL_1,0.5524499,109,##tes,427,430
LABEL_1,0.5274202,110,",",430,431
LABEL_0,0.51569986,111,raƟﬁcando,432,441
LABEL_0,0.5334846,112,a,442,443
LABEL_0,0.54452974,113,necessidade,444,455
LABEL_1,0.60704714,114,de,456,458
LABEL_1,0.5133227,115,provid,459,465
LABEL_1,0.5560998,116,##ências,465,471
LABEL_1,0.56821007,117,.,471,472
LABEL_1,0.5757837,118,3,473,474
LABEL_0,0.51967245,119,.,474,475
LABEL_1,0.6203581,120,8,475,476
LABEL_0,0.5266658,121,.,476,477
LABEL_0,0.55236614,122,E,478,479
LABEL_0,0.54612976,123,por,481,484
LABEL_0,0.5149622,124,ﬁm,486,488
LABEL_0,0.5883025,125,",",488,489
LABEL_1,0.5385465,126,no,491,493
LABEL_1,0.52105594,127,dia,495,498
LABEL_0,0.5260862,128,15,501,503
LABEL_1,0.59634274,129,de,505,507
LABEL_0,0.58493185,130,julho,509,514
LABEL_1,0.6089145,131,de,516,518
LABEL_1,0.5129063,132,202,520,523
LABEL_1,0.5130185,133,##2,523,524
LABEL_0,0.5453322,134,",",524,525
LABEL_1,0.541573,135,foi,528,531
LABEL_1,0.6469015,136,realizada,533,542
LABEL_0,0.58396375,137,outra,544,549
LABEL_1,0.51612014,138,reunião,551,558
LABEL_1,0.5764816,139,com,560,563
LABEL_0,0.5765271,140,os,565,567
LABEL_1,0.6237187,141,representantes,568,582
LABEL_0,0.5996513,142,da,583,585
LABEL_1,0.5057253,143,AB,586,588
LABEL_0,0.5440971,144,##R,588,589
LABEL_0,0.57968336,145,Tele,590,594
LABEL_1,0.5595763,146,##com,594,597
LABEL_1,0.5695449,147,juntamente,598,608
LABEL_1,0.5293608,148,com,609,612
LABEL_0,0.57101446,149,alguns,613,619
LABEL_1,0.5234576,150,membros,620,627
LABEL_1,0.5994533,151,desta,628,633
LABEL_0,0.63677293,152,Agência,634,641
LABEL_1,0.5387768,153,",",641,642
LABEL_1,0.5459397,154,com,643,646
LABEL_0,0.54189056,155,o,647,648
LABEL_1,0.5606752,156,objeƟvo,649,656
LABEL_1,0.56929994,157,de,657,659
LABEL_1,0.5678914,158,acompanhar,660,670
LABEL_0,0.6132084,159,as,671,673
LABEL_1,0.5394129,160,etapas,674,680
LABEL_1,0.5765521,161,de,681,683
